parID,atlas,version,ids,region,vgm
brand_10,neuromorphometrics,1450,32,rThaPro,0.11458188300308
brand_10,neuromorphometrics,1450,33,lVenVen,0.474217146832381
brand_10,neuromorphometrics,1450,34,rVenVen,0.456555631863298
brand_10,neuromorphometrics,1450,35,lOC,0
brand_10,neuromorphometrics,1450,36,rOC,0.0728259448893368
brand_10,neuromorphometrics,1450,37,lCbeLoCbe1-5,0.437830683877175
brand_10,neuromorphometrics,1450,38,rCbeLoCbe1-5,0.361286534566851
brand_10,neuromorphometrics,1450,39,lCbeLoCbe6-7,0.0801670298322279
brand_10,neuromorphometrics,1450,40,rCbeLoCbe6-7,0.0549787319859024
brand_10,neuromorphometrics,1450,41,lCbeLoCbe8-10,0.172806297057206
brand_10,neuromorphometrics,1450,42,rCbeLoCbe8-10,0.0915190513383786
brand_10,neuromorphometrics,1450,43,lBasCbr+FobBr,0.153251594284159
brand_10,neuromorphometrics,1450,44,rBasCbr+FobBr,0.197867921409903
brand_10,neuromorphometrics,1450,45,lAntCinGy,0.305321392816722
brand_10,neuromorphometrics,1450,46,rAntCinGy,0.275325114405454
brand_10,neuromorphometrics,1450,47,lAntIns,0.47734616998595
brand_10,neuromorphometrics,1450,48,rAntIns,0.291799572862357
brand_10,neuromorphometrics,1450,49,lAntOrbGy,0.407247337311866
brand_10,neuromorphometrics,1450,50,rAntOrbGy,0.357682863749807
brand_10,neuromorphometrics,1450,51,lAngGy,1.9627337921391
brand_10,neuromorphometrics,1450,52,rAngGy,1.77521214649756
brand_10,neuromorphometrics,1450,53,lCal+Cbr,0.226210173063005
brand_10,neuromorphometrics,1450,54,rCal+Cbr,0.220929206925198
brand_10,neuromorphometrics,1450,55,lCenOpe,0.508105656426058
brand_10,neuromorphometrics,1450,56,rCenOpe,0.386437377424866
brand_10,neuromorphometrics,1450,57,lCun,0.738126710854855
brand_10,neuromorphometrics,1450,58,rCun,0.587168391840019
brand_10,neuromorphometrics,1450,59,lEnt,0.855050602529984
brand_10,neuromorphometrics,1450,60,rEnt,0.646478707331848
brand_10,neuromorphometrics,1450,61,lFroOpe,0.30840674700614
brand_10,neuromorphometrics,1450,62,rFroOpe,0.177727310102684
brand_10,neuromorphometrics,1450,63,lFroPo,1.75536764205156
brand_10,neuromorphometrics,1450,64,rFroPo,1.8083703667129
brand_10,neuromorphometrics,1450,65,lFusGy,1.27269358461576
brand_10,neuromorphometrics,1450,66,rFusGy,1.11985420515468
brand_10,neuromorphometrics,1450,67,lRecGy,0.495707487174081
brand_10,neuromorphometrics,1450,68,rRecGy,0.463793548443293
brand_10,neuromorphometrics,1450,69,lInfOccGy,1.48844943367573
brand_10,neuromorphometrics,1450,70,rInfOccGy,1.52891932323275
brand_10,neuromorphometrics,1450,71,lInfTemGy,2.13653459917218
brand_10,neuromorphometrics,1450,72,rInfTemGy,2.58796797894274
brand_10,neuromorphometrics,1450,73,lLinGy,1.09585130884683
brand_10,neuromorphometrics,1450,74,rLinGy,1.08187077295131
brand_10,neuromorphometrics,1450,75,lLatOrbGy,0.595295035027441
brand_10,neuromorphometrics,1450,76,rLatOrbGy,0.533832406755624
brand_10,neuromorphometrics,1450,77,lMidCinGy,0.263543627806121
brand_10,neuromorphometrics,1450,78,rMidCinGy,0.209196326531102
brand_10,neuromorphometrics,1450,79,lMedFroCbr,0.125811946457479
brand_10,neuromorphometrics,1450,80,rMedFroCbr,0.118503036333408
brand_10,neuromorphometrics,1450,81,lMidFroGy,4.45461276395197
brand_10,neuromorphometrics,1450,82,rMidFroGy,4.13279486731388
brand_10,neuromorphometrics,1450,83,lMidOccGy,1.25559178749568
brand_10,neuromorphometrics,1450,84,rMidOccGy,0.834469064302834
brand_10,neuromorphometrics,1450,85,lMedOrbGy,1.53144890368809
brand_10,neuromorphometrics,1450,86,rMedOrbGy,1.45788076610514
brand_10,neuromorphometrics,1450,87,lMedPoCGy,0.270907394444068
brand_10,neuromorphometrics,1450,88,rMedPoCGy,0.329277341985384
brand_10,neuromorphometrics,1450,89,lMedPrcGy,0.406827083453411
brand_10,neuromorphometrics,1450,90,rMedPrcGy,0.33835654661144
brand_10,neuromorphometrics,1450,91,lSupMedFroGy,1.19635301145787
brand_10,neuromorphometrics,1450,92,rSupMedFroGy,1.0777751803955
brand_10,neuromorphometrics,1450,93,lMidTemGy,2.54546305847217
brand_10,neuromorphometrics,1450,94,rMidTemGy,2.00857148581951
brand_10,neuromorphometrics,1450,95,lOccPo,1.29899229298845
brand_10,neuromorphometrics,1450,96,rOccPo,1.20767144659376
brand_10,neuromorphometrics,1450,97,lOccFusGy,0.396478680945072
brand_10,neuromorphometrics,1450,98,rOccFusGy,0.543787854141185
brand_10,neuromorphometrics,1450,99,lInfFroGy,0.935899624151424
brand_10,neuromorphometrics,1450,100,rInfFroGy,0.956821931815653
brand_10,neuromorphometrics,1450,101,lInfFroOrbGy,0.35136178388798
brand_10,neuromorphometrics,1450,102,rInfFroOrbGy,0.419477458315516
brand_10,neuromorphometrics,1450,103,lPosCinGy,0.772895942822594
brand_10,neuromorphometrics,1450,104,rPosCinGy,0.658139362603049
brand_10,neuromorphometrics,1450,105,lPCu,1.23162330586557
brand_10,neuromorphometrics,1450,106,rPCu,0.980394398174575
brand_10,neuromorphometrics,1450,107,lParHipGy,1.30820973324924
brand_10,neuromorphometrics,1450,108,rParHipGy,1.35448914002788
brand_10,neuromorphometrics,1450,109,lPosIns,0.152164997150336
brand_10,neuromorphometrics,1450,110,rPosIns,0.0950201446630472
brand_10,neuromorphometrics,1450,111,lParOpe,0.165969457637759
brand_10,neuromorphometrics,1450,112,rParOpe,0.0730682565561747
brand_10,neuromorphometrics,1450,113,lPoCGy,4.65997419390081
brand_10,neuromorphometrics,1450,114,rPoCGy,3.72779158257649
brand_10,neuromorphometrics,1450,115,lPosOrbGy,0.805471530005802
brand_10,neuromorphometrics,1450,116,rPosOrbGy,0.751852881918901
brand_10,neuromorphometrics,1450,117,lPla,0.310915455368145
brand_10,neuromorphometrics,1450,118,rPla,0.209476767627784
brand_10,neuromorphometrics,1450,119,lPrcGy,3.80643529711873
brand_10,neuromorphometrics,1450,120,rPrcGy,3.18165897055642
brand_10,neuromorphometrics,1450,121,lTem,0.33451651209933
brand_10,neuromorphometrics,1450,122,rTem,0.276164378742513
brand_10,neuromorphometrics,1450,123,lSCA,0.274395902442848
brand_10,neuromorphometrics,1450,124,rSCA,0.25521682700446
brand_10,neuromorphometrics,1450,125,lSupFroGy,4.6570500182112
brand_10,neuromorphometrics,1450,126,rSupFroGy,4.4545804913904
brand_10,neuromorphometrics,1450,127,lCbr+Mot,0.818585179754697
brand_10,neuromorphometrics,1450,128,rCbr+Mot,0.693300792938872
brand_10,neuromorphometrics,1450,129,lSupMarGy,2.58825377100093
brand_10,neuromorphometrics,1450,130,rSupMarGy,1.90619316137528
brand_10,neuromorphometrics,1450,131,lSupOccGy,0.548457884391679
brand_10,neuromorphometrics,1450,132,rSupOccGy,0.76356109646015
brand_10,neuromorphometrics,1450,133,lSupParLo,2.48119419778409
brand_10,neuromorphometrics,1450,134,rSupParLo,2.68590521372302
brand_10,neuromorphometrics,1450,135,lSupTemGy,1.31421661256934
brand_10,neuromorphometrics,1450,136,rSupTemGy,1.24784754234373
brand_10,neuromorphometrics,1450,137,lTemPo,3.15716060641293
brand_10,neuromorphometrics,1450,138,rTemPo,3.74108426642684
brand_10,neuromorphometrics,1450,139,lInfFroAngGy,0.890258873783875
brand_10,neuromorphometrics,1450,140,rInfFroAngGy,0.8587895900478
brand_10,neuromorphometrics,1450,141,lTemTraGy,0.130135598687037
brand_10,neuromorphometrics,1450,142,rTemTraGy,0.163094879358003
brand_11,neuromorphometrics,1450,1,l3thVen,0.379287619173527
brand_11,neuromorphometrics,1450,2,r3thVen,0.257476814493537
brand_11,neuromorphometrics,1450,3,l4thVen,0.505282674845308
brand_11,neuromorphometrics,1450,4,r4thVen,0.58851749534905
brand_11,neuromorphometrics,1450,5,lAcc,3.15041853464209e-05
brand_11,neuromorphometrics,1450,6,rAcc,0.00230621684715152
brand_11,neuromorphometrics,1450,7,lAmy,0.0584624215484946
brand_11,neuromorphometrics,1450,8,rAmy,0.0657902201174393
brand_11,neuromorphometrics,1450,9,lBst,2.17171871407703
brand_11,neuromorphometrics,1450,10,rBst,2.61789846348485
brand_11,neuromorphometrics,1450,11,lCau,0.0652334569081686
brand_11,neuromorphometrics,1450,12,rCau,0.213589344364997
brand_11,neuromorphometrics,1450,13,lExtCbe,9.97564641682605
brand_11,neuromorphometrics,1450,14,rExtCbe,10.8685934452896
brand_11,neuromorphometrics,1450,15,lCbeWM,0.707182079584743
brand_11,neuromorphometrics,1450,16,rCbeWM,0.576230237670483
brand_11,neuromorphometrics,1450,17,lCbrWM,0.981387252205455
brand_11,neuromorphometrics,1450,18,rCbrWM,1.80672568161904
brand_11,neuromorphometrics,1450,19,lCSF,0.560555818104844
brand_11,neuromorphometrics,1450,20,rCSF,0.619974021250775
brand_11,neuromorphometrics,1450,21,lHip,0.274263948586711
brand_11,neuromorphometrics,1450,22,rHip,0.237869184772775
brand_11,neuromorphometrics,1450,23,lInfLatVen,0
brand_11,neuromorphometrics,1450,24,rInfLatVen,0.00940784597396851
brand_11,neuromorphometrics,1450,25,lLatVen,3.33715219968552
brand_11,neuromorphometrics,1450,26,rLatVen,4.30042702821206
brand_11,neuromorphometrics,1450,27,lPal,0
brand_11,neuromorphometrics,1450,28,rPal,0
brand_11,neuromorphometrics,1450,29,lPut,0
brand_11,neuromorphometrics,1450,30,rPut,0.000815261097159237
brand_11,neuromorphometrics,1450,31,lThaPro,0.245392074542994
brand_11,neuromorphometrics,1450,32,rThaPro,0.237496617318269
brand_11,neuromorphometrics,1450,33,lVenVen,0.843997404167932
brand_11,neuromorphometrics,1450,34,rVenVen,0.706675658533609
brand_11,neuromorphometrics,1450,35,lOC,0
brand_11,neuromorphometrics,1450,36,rOC,0.0902705886662006
brand_11,neuromorphometrics,1450,37,lCbeLoCbe1-5,0.509602550554242
brand_11,neuromorphometrics,1450,38,rCbeLoCbe1-5,0.374968530386848
brand_11,neuromorphometrics,1450,39,lCbeLoCbe6-7,0.191594475539604
brand_11,neuromorphometrics,1450,40,rCbeLoCbe6-7,0.121739338517189
brand_11,neuromorphometrics,1450,41,lCbeLoCbe8-10,0.13604519368752
brand_11,neuromorphometrics,1450,42,rCbeLoCbe8-10,0.0644007726092455
brand_11,neuromorphometrics,1450,43,lBasCbr+FobBr,0.25695769617668
brand_11,neuromorphometrics,1450,44,rBasCbr+FobBr,0.249205152820825
brand_11,neuromorphometrics,1450,45,lAntCinGy,0.53246181141623
brand_11,neuromorphometrics,1450,46,rAntCinGy,0.403955940732268
brand_11,neuromorphometrics,1450,47,lAntIns,0.73645676996596
brand_11,neuromorphometrics,1450,48,rAntIns,0.667707487744081
brand_11,neuromorphometrics,1450,49,lAntOrbGy,0.354645880177986
brand_11,neuromorphometrics,1450,50,rAntOrbGy,0.38310623858968
brand_11,neuromorphometrics,1450,51,lAngGy,2.31272508638643
brand_11,neuromorphometrics,1450,52,rAngGy,2.3405570681644
brand_11,neuromorphometrics,1450,53,lCal+Cbr,0.272801507576062
brand_11,neuromorphometrics,1450,54,rCal+Cbr,0.223259126555567
brand_11,neuromorphometrics,1450,55,lCenOpe,0.411191401805092
brand_11,neuromorphometrics,1450,56,rCenOpe,0.369300874030053
brand_11,neuromorphometrics,1450,57,lCun,1.08454680390552
brand_11,neuromorphometrics,1450,58,rCun,0.944742778172333
brand_11,neuromorphometrics,1450,59,lEnt,1.57820687348879
brand_11,neuromorphometrics,1450,60,rEnt,1.33501538480936
brand_11,neuromorphometrics,1450,61,lFroOpe,0.388023621567085
brand_11,neuromorphometrics,1450,62,rFroOpe,0.190649407293185
brand_11,neuromorphometrics,1450,63,lFroPo,1.86817673286013
brand_11,neuromorphometrics,1450,64,rFroPo,2.27128296262209
brand_11,neuromorphometrics,1450,65,lFusGy,1.32016680536642
brand_11,neuromorphometrics,1450,66,rFusGy,1.40530076906206
brand_11,neuromorphometrics,1450,67,lRecGy,0.800780408216977
brand_11,neuromorphometrics,1450,68,rRecGy,0.641989408985289
brand_11,neuromorphometrics,1450,69,lInfOccGy,1.69332444049825
brand_11,neuromorphometrics,1450,70,rInfOccGy,1.34002644631206
brand_11,neuromorphometrics,1450,71,lInfTemGy,2.70664106097521
brand_11,neuromorphometrics,1450,72,rInfTemGy,2.89936221328783
brand_11,neuromorphometrics,1450,73,lLinGy,1.56509443672316
brand_11,neuromorphometrics,1450,74,rLinGy,1.21013624080324
brand_11,neuromorphometrics,1450,75,lLatOrbGy,0.644110312020756
brand_11,neuromorphometrics,1450,76,rLatOrbGy,0.57878594489945
brand_11,neuromorphometrics,1450,77,lMidCinGy,0.385832720324091
brand_11,neuromorphometrics,1450,78,rMidCinGy,0.364778070477289
brand_11,neuromorphometrics,1450,79,lMedFroCbr,0.109290871242647
brand_11,neuromorphometrics,1450,80,rMedFroCbr,0.119154107610877
brand_11,neuromorphometrics,1450,81,lMidFroGy,4.41288624299965
brand_11,neuromorphometrics,1450,82,rMidFroGy,5.31800834282388
brand_11,neuromorphometrics,1450,83,lMidOccGy,1.3979465331565
brand_11,neuromorphometrics,1450,84,rMidOccGy,0.853860627983918
brand_11,neuromorphometrics,1450,85,lMedOrbGy,1.74374613807453
brand_11,neuromorphometrics,1450,86,rMedOrbGy,1.52516697122451
brand_11,neuromorphometrics,1450,87,lMedPoCGy,0.511731999901815
brand_11,neuromorphometrics,1450,88,rMedPoCGy,0.434200435829489
brand_11,neuromorphometrics,1450,89,lMedPrcGy,0.582437367972583
brand_11,neuromorphometrics,1450,90,rMedPrcGy,0.344517927979861
brand_11,neuromorphometrics,1450,91,lSupMedFroGy,1.66370182000047
brand_11,neuromorphometrics,1450,92,rSupMedFroGy,1.63731659081584
brand_11,neuromorphometrics,1450,93,lMidTemGy,2.36856846990547
brand_11,neuromorphometrics,1450,94,rMidTemGy,2.46251757333956
brand_11,neuromorphometrics,1450,95,lOccPo,1.91259623988268
brand_11,neuromorphometrics,1450,96,rOccPo,1.13142546846016
brand_11,neuromorphometrics,1450,97,lOccFusGy,0.551136536855032
brand_11,neuromorphometrics,1450,98,rOccFusGy,0.449397809400315
brand_11,neuromorphometrics,1450,99,lInfFroGy,0.966831016906224
brand_11,neuromorphometrics,1450,100,rInfFroGy,1.23090938961396
brand_11,neuromorphometrics,1450,101,lInfFroOrbGy,0.574136648267333
brand_11,neuromorphometrics,1450,102,rInfFroOrbGy,0.467047689321145
brand_11,neuromorphometrics,1450,103,lPosCinGy,0.907308416292683
brand_11,neuromorphometrics,1450,104,rPosCinGy,0.858354140771006
brand_11,neuromorphometrics,1450,105,lPCu,2.24736172275735
brand_11,neuromorphometrics,1450,106,rPCu,2.0552109068747
brand_11,neuromorphometrics,1450,107,lParHipGy,1.55151410540659
brand_11,neuromorphometrics,1450,108,rParHipGy,1.74524995480636
brand_11,neuromorphometrics,1450,109,lPosIns,0.164476852553951
brand_11,neuromorphometrics,1450,110,rPosIns,0.204035908485823
brand_11,neuromorphometrics,1450,111,lParOpe,0.170549191259674
brand_11,neuromorphometrics,1450,112,rParOpe,0.0757908292254547
brand_11,neuromorphometrics,1450,113,lPoCGy,4.29341181784572
brand_11,neuromorphometrics,1450,114,rPoCGy,4.72901404901608
brand_11,neuromorphometrics,1450,115,lPosOrbGy,0.772279558206286
brand_11,neuromorphometrics,1450,116,rPosOrbGy,0.75407836077705
brand_11,neuromorphometrics,1450,117,lPla,0.34111838178273
brand_11,neuromorphometrics,1450,118,rPla,0.457912853881685
brand_11,neuromorphometrics,1450,119,lPrcGy,3.94188569481849
brand_11,neuromorphometrics,1450,120,rPrcGy,4.63692245639423
brand_11,neuromorphometrics,1450,121,lTem,0.319674018783263
brand_11,neuromorphometrics,1450,122,rTem,0.314141772127918
brand_11,neuromorphometrics,1450,123,lSCA,0.576170988237649
brand_11,neuromorphometrics,1450,124,rSCA,0.454843513300114
brand_11,neuromorphometrics,1450,125,lSupFroGy,5.06720530225592
brand_11,neuromorphometrics,1450,126,rSupFroGy,4.91233963965607
brand_11,neuromorphometrics,1450,127,lCbr+Mot,1.32990199299579
brand_11,neuromorphometrics,1450,128,rCbr+Mot,1.13998141838498
brand_11,neuromorphometrics,1450,129,lSupMarGy,2.04059945025044
brand_11,neuromorphometrics,1450,130,rSupMarGy,1.95382820328106
brand_11,neuromorphometrics,1450,131,lSupOccGy,1.3348660072166
brand_11,neuromorphometrics,1450,132,rSupOccGy,1.24586228260434
brand_11,neuromorphometrics,1450,133,lSupParLo,4.5541084970648
brand_11,neuromorphometrics,1450,134,rSupParLo,4.36716058641987
brand_11,neuromorphometrics,1450,135,lSupTemGy,1.34747495349602
brand_11,neuromorphometrics,1450,136,rSupTemGy,1.73715127696425
brand_11,neuromorphometrics,1450,137,lTemPo,3.62404856157735
brand_11,neuromorphometrics,1450,138,rTemPo,3.97410457256421
brand_11,neuromorphometrics,1450,139,lInfFroAngGy,1.03481692421814
brand_11,neuromorphometrics,1450,140,rInfFroAngGy,1.18606860515719
brand_11,neuromorphometrics,1450,141,lTemTraGy,0.109441204011167
brand_11,neuromorphometrics,1450,142,rTemTraGy,0.156067565508452
brand_12,neuromorphometrics,1450,1,l3thVen,0.284624244064093
brand_12,neuromorphometrics,1450,2,r3thVen,0.183797701194882
brand_12,neuromorphometrics,1450,3,l4thVen,0.67815490886569
brand_12,neuromorphometrics,1450,4,r4thVen,0.690272692635655
brand_12,neuromorphometrics,1450,5,lAcc,0
brand_12,neuromorphometrics,1450,6,rAcc,0.000532356792595237
brand_12,neuromorphometrics,1450,7,lAmy,0.0450126042170887
brand_12,neuromorphometrics,1450,8,rAmy,0.0639101231203531
brand_12,neuromorphometrics,1450,9,lBst,2.06208795599854
brand_12,neuromorphometrics,1450,10,rBst,2.56561015329511
brand_12,neuromorphometrics,1450,11,lCau,0.0364849313905143
brand_12,neuromorphometrics,1450,12,rCau,0.0884426968525777
brand_12,neuromorphometrics,1450,13,lExtCbe,10.5069548124072
brand_12,neuromorphometrics,1450,14,rExtCbe,11.8414119540631
brand_12,neuromorphometrics,1450,15,lCbeWM,0.666813070734524
brand_12,neuromorphometrics,1450,16,rCbeWM,0.491248736297902
brand_12,neuromorphometrics,1450,17,lCbrWM,0.490630216201894
brand_12,neuromorphometrics,1450,18,rCbrWM,0.634894356739023
brand_12,neuromorphometrics,1450,19,lCSF,0.322582258811803
brand_12,neuromorphometrics,1450,20,rCSF,0.357653622765909
brand_12,neuromorphometrics,1450,21,lHip,0.134427559856158
brand_12,neuromorphometrics,1450,22,rHip,0.1802313630446
brand_12,neuromorphometrics,1450,23,lInfLatVen,0
brand_12,neuromorphometrics,1450,24,rInfLatVen,0.00840256637334824
brand_12,neuromorphometrics,1450,25,lLatVen,2.13681974147434
brand_12,neuromorphometrics,1450,26,rLatVen,2.01174871284988
brand_12,neuromorphometrics,1450,27,lPal,0
brand_12,neuromorphometrics,1450,28,rPal,2.57764204434352e-08
brand_12,neuromorphometrics,1450,29,lPut,0
brand_12,neuromorphometrics,1450,30,rPut,0.00049083233892452
brand_12,neuromorphometrics,1450,31,lThaPro,0.133487483087483
brand_12,neuromorphometrics,1450,32,rThaPro,0.124311257167673
brand_12,neuromorphometrics,1450,33,lVenVen,0.67413233139978
brand_12,neuromorphometrics,1450,34,rVenVen,0.587326409799112
brand_12,neuromorphometrics,1450,35,lOC,0
brand_12,neuromorphometrics,1450,36,rOC,0.0716006294507533
brand_12,neuromorphometrics,1450,37,lCbeLoCbe1-5,0.4305566646114
brand_12,neuromorphometrics,1450,38,rCbeLoCbe1-5,0.292802190598522
brand_12,neuromorphometrics,1450,39,lCbeLoCbe6-7,0.109309256127402
brand_12,neuromorphometrics,1450,40,rCbeLoCbe6-7,0.0784331172387247
brand_12,neuromorphometrics,1450,41,lCbeLoCbe8-10,0.210406005826168
brand_12,neuromorphometrics,1450,42,rCbeLoCbe8-10,0.079292738030912
brand_12,neuromorphometrics,1450,43,lBasCbr+FobBr,0.271275619464057
brand_12,neuromorphometrics,1450,44,rBasCbr+FobBr,0.286902927610092
brand_12,neuromorphometrics,1450,45,lAntCinGy,0.360396636707595
brand_12,neuromorphometrics,1450,46,rAntCinGy,0.466403931664267
brand_12,neuromorphometrics,1450,47,lAntIns,0.41937833647273
brand_12,neuromorphometrics,1450,48,rAntIns,0.420551337912079
brand_12,neuromorphometrics,1450,49,lAntOrbGy,0.410072276712339
brand_12,neuromorphometrics,1450,50,rAntOrbGy,0.319253403888151
brand_12,neuromorphometrics,1450,51,lAngGy,1.40746932203921
brand_12,neuromorphometrics,1450,52,rAngGy,1.51289832249164
brand_12,neuromorphometrics,1450,53,lCal+Cbr,0.275303286739713
brand_12,neuromorphometrics,1450,54,rCal+Cbr,0.1957420990121
brand_12,neuromorphometrics,1450,55,lCenOpe,0.442566131555987
brand_12,neuromorphometrics,1450,56,rCenOpe,0.417268121370783
brand_12,neuromorphometrics,1450,57,lCun,0.84189012425836
brand_12,neuromorphometrics,1450,58,rCun,0.661516674030868
brand_12,neuromorphometrics,1450,59,lEnt,1.02442302623804
brand_12,neuromorphometrics,1450,60,rEnt,0.973120836634735
brand_12,neuromorphometrics,1450,61,lFroOpe,0.221587139614861
brand_12,neuromorphometrics,1450,62,rFroOpe,0.244272063087141
brand_12,neuromorphometrics,1450,63,lFroPo,2.06927480629558
brand_12,neuromorphometrics,1450,64,rFroPo,2.03373235994041
brand_12,neuromorphometrics,1450,65,lFusGy,1.51637946995417
brand_12,neuromorphometrics,1450,66,rFusGy,1.20889916585024
brand_12,neuromorphometrics,1450,67,lRecGy,0.440429740002892
brand_12,neuromorphometrics,1450,68,rRecGy,0.492077028350162
brand_12,neuromorphometrics,1450,69,lInfOccGy,1.48946188047131
brand_12,neuromorphometrics,1450,70,rInfOccGy,1.56011290017814
brand_12,neuromorphometrics,1450,71,lInfTemGy,2.36050850473104
brand_12,neuromorphometrics,1450,72,rInfTemGy,2.61109694942913
brand_12,neuromorphometrics,1450,73,lLinGy,1.28479237750006
brand_12,neuromorphometrics,1450,74,rLinGy,1.237372672681
brand_12,neuromorphometrics,1450,75,lLatOrbGy,0.595158251505988
brand_12,neuromorphometrics,1450,76,rLatOrbGy,0.498142123723359
brand_12,neuromorphometrics,1450,77,lMidCinGy,0.239127003761587
brand_12,neuromorphometrics,1450,78,rMidCinGy,0.210803571839482
brand_12,neuromorphometrics,1450,79,lMedFroCbr,0.156056584285099
brand_12,neuromorphometrics,1450,80,rMedFroCbr,0.137070962886111
brand_12,neuromorphometrics,1450,81,lMidFroGy,4.13828877051147
brand_12,neuromorphometrics,1450,82,rMidFroGy,3.96254278736208
brand_12,neuromorphometrics,1450,83,lMidOccGy,1.05465805867463
brand_12,neuromorphometrics,1450,84,rMidOccGy,0.678607696647789
brand_12,neuromorphometrics,1450,85,lMedOrbGy,1.51903375672552
brand_12,neuromorphometrics,1450,86,rMedOrbGy,1.32943812239095
brand_12,neuromorphometrics,1450,87,lMedPoCGy,0.284749282773583
brand_12,neuromorphometrics,1450,88,rMedPoCGy,0.391612124180339
brand_12,neuromorphometrics,1450,89,lMedPrcGy,0.397695871287036
brand_12,neuromorphometrics,1450,90,rMedPrcGy,0.29517497499967
brand_12,neuromorphometrics,1450,91,lSupMedFroGy,1.47431909004523
brand_12,neuromorphometrics,1450,92,rSupMedFroGy,1.32491354934313
brand_12,neuromorphometrics,1450,93,lMidTemGy,2.15134007361631
brand_12,neuromorphometrics,1450,94,rMidTemGy,1.97315852407097
brand_12,neuromorphometrics,1450,95,lOccPo,1.49791514102064
brand_12,neuromorphometrics,1450,96,rOccPo,1.28290378027801
brand_12,neuromorphometrics,1450,97,lOccFusGy,0.300349135301835
brand_12,neuromorphometrics,1450,98,rOccFusGy,0.458280527289084
brand_12,neuromorphometrics,1450,99,lInfFroGy,0.818015298020514
brand_12,neuromorphometrics,1450,100,rInfFroGy,1.04159566959358
brand_12,neuromorphometrics,1450,101,lInfFroOrbGy,0.351370992627821
brand_12,neuromorphometrics,1450,102,rInfFroOrbGy,0.365100278071193
brand_12,neuromorphometrics,1450,103,lPosCinGy,0.814885130348772
brand_12,neuromorphometrics,1450,104,rPosCinGy,0.692997303068893
brand_12,neuromorphometrics,1450,105,lPCu,1.69289702106934
brand_12,neuromorphometrics,1450,106,rPCu,1.4356578780651
brand_12,neuromorphometrics,1450,107,lParHipGy,1.67262791326402
brand_12,neuromorphometrics,1450,108,rParHipGy,1.70598101976041
brand_12,neuromorphometrics,1450,109,lPosIns,0.186580146081968
brand_12,neuromorphometrics,1450,110,rPosIns,0.126586999509294
brand_12,neuromorphometrics,1450,111,lParOpe,0.2021209982873
brand_12,neuromorphometrics,1450,112,rParOpe,0.100912928531486
brand_12,neuromorphometrics,1450,113,lPoCGy,3.4652440801532
brand_12,neuromorphometrics,1450,114,rPoCGy,3.24786899546393
brand_12,neuromorphometrics,1450,115,lPosOrbGy,0.772571980489891
brand_12,neuromorphometrics,1450,116,rPosOrbGy,0.721078587216936
brand_12,neuromorphometrics,1450,117,lPla,0.313327193331865
brand_12,neuromorphometrics,1450,118,rPla,0.295446550995464
brand_12,neuromorphometrics,1450,119,lPrcGy,2.68623258846353
brand_12,neuromorphometrics,1450,120,rPrcGy,3.12448649011223
brand_12,neuromorphometrics,1450,121,lTem,0.212056396468648
brand_12,neuromorphometrics,1450,122,rTem,0.198477034540158
brand_12,neuromorphometrics,1450,123,lSCA,0.433225952434234
brand_12,neuromorphometrics,1450,124,rSCA,0.296213418560481
brand_12,neuromorphometrics,1450,125,lSupFroGy,4.65778593855363
brand_12,neuromorphometrics,1450,126,rSupFroGy,4.27106870171156
